segment,segment_local_departure_date,weekday,cabin_class,meal_time,meal_name,original_meal_count,original_passengers,original_percent,predicted_meal_count,predicted_total_passengers,predicted_percentage,protein_type
PEK BKK,2024-07-16,Tuesday,Y,Dinner,"Pan roasted chicken, demi glace sauce,sauteed vegetables,rosemary potato,large cass",76,152,50.0,95,151,62.91,Chicken
PEK BKK,2024-07-16,Tuesday,Y,Dinner,"Pan roasted chicken, demi glace sauce,sauteed vegetables,rosemary potato,large cass",74,147,50.34,95,151,62.91,Chicken
PEK BKK,2024-07-17,Wednesday,Y,Dinner,"Pan roasted chicken, demi glace sauce,sauteed vegetables,rosemary potato,large cass",68,136,50.0,89,136,65.44,Chicken
PEK BKK,2024-07-17,Wednesday,Y,Dinner,"Mu Xu Rou stir fry pork,fungus, egg,vegetable, braised tofu puff with mushroom,steamed rice,china",68,136,50.0,47,136,34.56,Pork
PEK BKK,2024-07-17,Wednesday,Y,Dinner,"Mu Xu Rou stir fry pork,fungus, egg,vegetable, braised tofu puff with mushroom,steamed rice,china",67,135,49.63,47,136,34.56,Pork
PEK BKK,2024-07-17,Wednesday,Y,Dinner,"Mu Xu Rou stir fry pork,fungus, egg,vegetable, braised tofu puff with mushroom,steamed rice,china",66,133,49.62,47,136,34.56,Pork
PEK BKK,2024-07-17,Wednesday,Y,Dinner,"Pan roasted chicken, demi glace sauce,sauteed vegetables,rosemary potato,large cass",67,133,50.38,89,136,65.44,Chicken
PEK BKK,2024-07-17,Wednesday,Y,Dinner,"Pan roasted chicken, demi glace sauce,sauteed vegetables,rosemary potato,large cass",68,135,50.37,89,136,65.44,Chicken
PEK BKK,2024-07-18,Thursday,Y,Dinner,"Pan roasted chicken, demi glace sauce,sauteed vegetables,rosemary potato,large cass",71,141,50.35,91,141,64.54,Chicken
PEK BKK,2024-07-18,Thursday,Y,Dinner,"Pan roasted chicken, demi glace sauce,sauteed vegetables,rosemary potato,large cass",69,137,50.36,91,141,64.54,Chicken
PEK BKK,2024-07-18,Thursday,Y,Dinner,"Mu Xu Rou stir fry pork,fungus, egg,vegetable, braised tofu puff with mushroom,steamed rice,china",70,141,49.65,50,141,35.46,Pork
